,300,500,550,600
81.4712,711.3982,821.1218,809.5445,871.317
81.4972,734.1147,799.1541,812.4142,866.5727
81.5232,732.9253,795.4075,870.3728,875.8523
81.5492,764.466,839.7103,836.4948,852.2474
81.5752,762.5349,828.9087,876.9698,898.1309
81.6012,741.8685,825.7835,879.3672,881.8659
81.6272,752.6012,852.9136,857.3674,884.9057
81.6532,774.0825,855.4964,842.534,874.1056
81.6792,774.558,854.8652,842.1536,869.7304
81.7052,774.1714,846.2172,851.9771,821.3547
81.7312,747.2795,855.609,858.4974,777.2641
81.7572,738.6021,868.0722,866.7588,796.6496
81.7832,782.6889,851.8646,806.317,772.2885
81.8092,789.5676,843.5676,781.2432,749.1621
81.8352,757.1212,854.77,806.4474,796.4349
81.8612,759.6677,854.103,798.7576,780.296
81.8872,761.2683,839.398,783.1759,748.389
81.9132,810.7099,825.8961,813.7393,759.3235
81.9392,827.5711,809.5554,798.0365,761.6402
81.9652,781.5977,816.0517,760.8598,724.2913
81.9912,769.8268,820.0224,750.0727,733.3349
82.0172,810.5193,777.5111,755.3956,732.4503
82.0432,844.5159,787.4339,737.6825,715.6746
82.0692,828.6621,808.1852,746.1434,718.625
82.0952,844.9813,780.7183,741.7953,706.4563
82.1212,895.7413,735.4336,693.1469,697.0629
82.1472,878.0111,724.7297,711.4177,715.7297
82.1732,852.6704,743.1399,741.0125,755.5568
82.1992,854.7358,728.3491,725.1579,732.0258
82.2252,832.6416,717.1308,684.9249,688.155
82.2512,841.0551,713.592,685.4624,683.5369
82.2772,839.2005,742.9119,706.92,705.1437
82.3032,806.7515,730.7573,698.7211,714.4422
82.3292,812.6959,703.8308,710.8073,736.2377
82.3552,783.8118,688.572,718.2128,780.6408
82.3812,721.4075,665.6029,685.3867,745.948
82.4072,748.3577,661.2284,704.9224,724.2974
82.4332,751.9595,704.4376,714.3853,720.3757
82.4592,736.1683,745.3268,693.8911,722.7525
82.4852,733.0612,702.2383,714.7617,745.1891
82.5112,702.175,689.8605,737.9203,725.474
82.5372,744.3976,703.6832,735.2299,742.4659
82.5632,718.7946,713.7396,707.0905,735.4658
82.5892,692.6554,733.5462,685.3108,720.7169
82.6152,684.305,713.242,681.525,707.202
82.6412,701.927,703.4081,730.5667,745.2645
82.6672,705.3064,732.451,724.076,753.6569
82.6932,670.1447,702.5692,725.1383,731.283
82.7192,687.7204,694.6344,694.4301,709.4946
82.7452,690.3027,725.1009,716.1365,717.8843
82.7712,675.8669,707.1717,710.0344,744.0944
82.7972,682.4737,678.3123,667.3053,751.6912
82.8232,658.3771,710.9027,681.5506,718.4113
82.8492,664.1057,691.4666,709.8943,682.9425
82.8752,693.62,732.3667,691.8344,703.3756
82.9012,673.6643,714.9363,756.8893,707.3121
82.9272,652.1907,739.9468,751.7637,721.1907
82.9532,661.3636,703.1039,703.4718,737.632
82.9792,633.4044,699.5159,690.5924,741.7404
83.0052,671.9932,728.71,696.487,744.6183
83.0312,653.9252,685.4641,712.7695,736.8977
83.0572,700.0534,736.019,720.958,745.7214
83.0832,692.8916,685.7344,739.9648,773.3711
83.1092,687.2731,698.7198,715.7878,827.8944
83.1352,645.7711,683.9892,725.0368,777.5789
83.1612,665.7299,657.482,744.506,834.0564
83.1872,686.481,708.5571,730.7103,827.26
83.2132,691.4127,688.7061,780.4709,884.5297
83.2392,664.534,685.6614,774.9319,876.6091
83.2652,639.2323,717.6106,832.662,869.9736
83.2912,717.3168,708.7836,849.7255,894.2322
83.3172,661.5348,735.8212,873.8663,901.809
83.3432,688.5871,778.1743,867.0275,891.5963
83.3692,644.0336,796.9858,869.9978,848.0328
83.3952,651.9147,882.0825,924.4132,832.1707
83.4212,649.0618,890.8353,895.6177,817.3089
83.4472,679.0541,870.6408,867.8544,792.7628
83.4732,686.717,888.2317,872.7574,856.2908
83.4992,645.2157,891.8489,906.2375,834.3093
83.5252,637.3617,931.4682,829.0635,827.3617
83.5512,688.1389,947.947,819.351,804.6849
83.5772,715.9168,869.8907,796.923,836.1155
83.6032,719.8199,934.8863,838.6777,763.4739
83.6292,696.5992,842.0966,808.7988,787.5011
83.6552,691.3297,844.3516,819.2417,751.8352
83.6812,749.9725,791.4285,789.3133,702.9907
83.7072,735.3731,802.2755,796.3134,757.0482
83.7332,759.5309,820.4861,770.4691,732.4467
83.7592,766.5513,788.1328,788.9613,752.5126
83.7852,754.3925,795.4479,719.8768,773.8099
83.8112,781.9007,724.0789,696.8637,709.7235
83.8372,879.0924,707.3587,706.4891,716.5163
83.8632,872.2459,753.2116,725.2146,769.6438
83.8892,906.0404,767.2032,793.0646,785.004
83.9152,948.4263,757.7185,752.0563,736.9651
83.9412,929.6663,742.5046,727.6284,754.4576
83.9672,843.3539,728.2054,737.3366,713.6534
83.9932,844.3558,723.4778,721.972,746.1893
84.0192,897.823,708.7273,720.5072,734.7081
84.0452,880.384,692.1396,736.8255,768.9939
84.0712,849.2535,732.6124,780.7616,782.5373
84.0972,787.8928,719.4214,760.3714,735.1071
84.1232,764.8655,699.4619,771.9027,712.0195
84.1492,793.4665,708.6285,714.6479,695.9683
84.1752,794.9334,722.9916,744.0996,690
84.2012,809.7705,738.5896,741.3669,701.5896
84.2272,818.3282,774.9036,768.9809,727.1545
84.2532,771.0054,758.8909,719.501,731.0429
84.2792,733.3086,731.2645,700.2993,718.8724
84.3052,710.5908,721.7897,732.7559,724.9149
84.3312,714.0104,720.6321,713.1293,698.7615
84.3572,740.2884,702.3338,713.9106,727.2877
84.3832,745.2649,714.8791,709.4683,737.6315
84.4092,737.3858,742.6496,681.5315,725.3976
84.4352,711.8949,716.6385,703.769,723.2227
84.4612,694.2524,704.6503,699.6217,727.2427
84.4872,713.0408,690.0962,679.4274,714.9674
84.5132,726.312,714.6377,704.3202,702.4373
84.5392,716.7088,716.046,701.3373,703.1055
84.5652,731.1703,707.2848,687.8854,720.8277
84.5912,736.2103,711.4077,688.8026,709.9535
84.6172,734.4137,708.7528,700.6435,670.2186
84.6432,741.9739,701.6865,730.4179,711.9759
84.6692,715.8431,703.5847,738.4529,717.6924
84.6952,693.9593,701.7103,713.2442,680.8372
84.7212,691.2005,704.8485,704.6659,689.1337
84.7472,702.9881,716.4793,697.0119,704.4082
84.7732,712.8041,721.8304,701.0994,695.8758
84.7992,704.6282,730.383,715.3942,651.9295
84.8252,703.2331,719.5564,676.8198,675.1575
84.8512,699.0358,717.699,674.5872,713.6632
84.8772,698.3386,707.9486,692.3209,708
84.9032,679.9987,693.2755,680.5183,697.2402
84.9292,673.9057,694.8666,702.4822,683.6157
84.9552,685.2721,684.9064,700.4223,678.1201
84.9812,681.8407,666.6743,671.0867,669.0726
85.0072,688.3741,689.2449,672.3469,699.0679
85.0332,684.6293,692.2715,712.6682,723.8814
85.0592,651.4901,698.4404,732.1192,698.6059
85.0852,628.7623,686.5158,714.9871,706.3112
85.1112,679.0169,665.4256,716.6081,712.3581
85.1372,671.7995,690.1426,685.8944,730.8944
85.1632,636,647.1915,690.5392,735.2246
85.1892,644.2267,703.9299,688.1798,715.117
85.2152,680.6862,723.5563,710.0222,690.0634
85.2412,709.6122,683.5879,716.3394,694.7152
85.2672,653.7311,665.6012,685.7463,709.6707
85.2932,595.265,672.8152,712.7249,739.8699
85.3192,615.3861,735.2032,700.7744,707.7246
85.3452,677.6386,749.3099,738.3033,704.2452
85.3712,684.4144,701.7057,733.5285,691.5915
85.3972,650,710.3088,734.4103,658.3644
85.4232,643.3229,719.7227,698.4308,693.7846
85.4492,624.1367,666.9867,693.8359,698.3422
85.4752,650.2575,646.9506,675.4753,726.4308
85.5012,673.2156,689.5869,707.6525,751.6169
85.5272,663.6355,678.2972,748.243,740.1235
85.5532,680.1445,673.3422,741.8236,781.914
85.5792,695.545,670.9226,748.9739,720.3389
85.6052,664.5406,698.7679,734.3516,786.9089
85.6312,654.3678,681.3447,726.3293,729.8888
85.6572,643.7478,725.4782,800.0301,787.6915
85.6832,642.2323,709.2779,728.1821,842.5102
85.7092,647.5061,714.6439,759.7875,856.9749
85.7352,673.725,685.8022,762.4309,874.0051
85.7612,642.0496,757.1856,805.4688,803.4929
85.7872,634.4473,737.6941,820.7706,849.241
85.8132,665.3977,735.5308,820.396,823.8735
85.8392,683.754,760.6246,855.246,767.3026
85.8652,664.2145,821.5605,876.3737,789.9342
85.8912,688.6321,833.5886,880.4314,808.301
85.9172,677.3611,848.382,787.7254,790.3493
85.9432,618.4914,826.0678,813.3052,802.2883
85.9692,646.9789,830.1686,773.1686,761.0702
85.9952,644.0087,853.9304,796.9304,770.971
86.0212,659.7949,857.9487,811.8077,799.6282
86.0472,650.2274,823.796,781.7051,742.3419
86.0732,617.1106,844.2813,793.5753,723.588
86.0992,666.7428,762.6626,805.4889,709.5962
86.1252,687.9498,842.3791,766.2055,787.6416
86.1512,689,782.3079,759.3122,774.1862
86.1772,699.2041,750.1707,763.6382,759.0853
86.2032,700.9177,784.7089,704.3481,758.9177
86.2292,773.624,793.4468,756.1914,751.7376
86.2552,757.6552,808.366,823.9536,706.1061
86.2812,792.2941,815.3277,783.0504,730.3025
86.3072,773.2931,783.5128,784.0243,736.6341
86.3332,776.0768,777.2638,697.3208,763.0433
86.3592,825.0586,728.9414,690.0073,700.9195
86.3852,808.4003,748.1445,769.0405,723.0824
86.4112,800.6466,718.6279,669.8236,723.1316
86.4372,812.4263,716.9705,685.279,718.6863
86.4632,824.822,704.0855,706.096,655.7941
86.4892,825.3828,709.8943,721.9372,648.4686
86.5152,768.2955,715.9933,715.4161,709.8991
86.5412,726.3944,676.7747,717.7324,732.0986
86.5672,776.6319,738.4293,740.0279,684.935
86.5932,774.5467,702.1023,717.5512,719.4399
86.6192,780.3845,732.8148,705.9641,721.8566
86.6452,786.9962,695.567,714.7376,700.023
86.6712,773.2176,675.0435,694.3481,694
86.6972,776.0212,703.8971,690.3752,695.4584
86.7232,774.6843,686.9482,725.806,697.4386
86.7492,714.1236,682.3842,706.3697,690.9065
86.7752,709.5841,674.5085,710.4858,711.0812
86.8012,707.6574,698.2699,693.1777,722.379
86.8272,715.9122,651.1963,689.4755,701.9328
86.8532,713.2944,688.6271,678.937,686.6427
86.8792,670.0752,693.9506,712.904,696.5351
86.9052,679.2419,678.0505,695.6606,699.7509
86.9312,689.8808,659.7228,678.8394,730.6348
86.9572,693.2998,654.4098,692.3396,710.5715
86.9832,669.7177,668.161,699,658.2374
87.0092,636.5265,675.6101,684.3569,701.6232
87.0352,647.6075,692.2056,684.6033,695.3842
87.0612,681.4794,686.472,681.5554,649.0623
87.0872,664.2407,666.2945,723.7506,668.1789
87.1132,643.1409,658.8591,714.5056,709.395
87.1392,673.7075,687.147,675.9553,692.0504
87.1652,717.3721,700.6399,682.4613,687.9227
87.1912,675.0665,684.3492,711.005,686.6171
87.2172,659.4989,678.0615,699.8701,684.2688
87.2432,654.0627,689.4166,688.5416,697.0417
87.2692,645.5236,692.3582,709.1745,703.62
87.2952,660.4832,671.4714,707.4813,706.4951
87.3212,657.8928,666.8213,710.2766,684.8485
87.3472,654.8583,703.9439,706.1601,707.3404
87.3732,661.0214,725.9317,688.9424,717.1874
87.3992,667.0063,718.9226,678.9289,678.8452
87.4252,641.2643,712.3266,650.6533,688.222
87.4512,630.9731,707.856,645.2435,681.9906
87.4772,670.0908,699.7595,663.2946,686.3026
87.5032,693.9196,684.3729,683.5507,700.1357
87.5292,655.5313,668.8274,702.0014,686.0571
87.5552,666.5075,654.0617,689.5894,700.2053
87.5812,712.0123,667.1632,689.5266,705.9184
87.6072,683.989,687.8449,695.7638,713.9096
87.6332,619.72,723.1442,703.6959,702.1202
87.6592,621.293,674.8963,684.2238,697.6382
87.6852,642.2285,670.1156,673.3146,716.0403
87.7112,684.7065,690.2261,734.1774,696.6891
87.7372,644.0585,660.5814,698.9969,709.0431
87.7632,621.7968,706.3285,706.4805,671.9732
87.7892,668.7483,686.3125,707.6888,667.0608
87.8152,677.8222,671.5705,680.4619,693.7644
87.8412,639.2416,650.3382,672.6336,688.6819
87.8672,662.3038,666.6248,685.2193,690.6711
87.8932,648.1802,638.003,695.8173,668.0911
87.9192,640.1367,673.9089,681.7371,670.7371
87.9452,685.1827,655.9345,669.6182,680.623
87.9712,663.1399,693.2798,632.5979,709.3269
87.9972,651.2632,661.8346,631.7895,705.4286
88.0232,655.7515,657.5537,665.1158,715.3136
88.0492,644.0222,656.6397,684.5664,693.669
88.0752,682.6265,659.4066,741.5934,677.2531
88.1012,688.033,656.1652,730.1369,694.2547
88.1272,673.9091,638.3851,689.5504,711.6331
88.1532,635.942,654.9007,684.0167,703.5787
88.1792,667.691,681.8546,660.2356,671.3637
88.2052,657.1574,674.0018,733.3074,667.4574
88.2312,634.706,663.7189,726.2293,690.4184
88.2572,629.6772,675.63,678.9528,680.1968
88.2832,646.3803,720.0425,704.5552,677.8506
88.3092,640.0617,681.6935,663.6746,698.228
88.3352,626.6655,658.2901,697.5018,702.0819
88.3612,643.1659,676.4933,675.3408,716.0448
88.3872,662.7363,663.6007,672.6227,682.8864
88.4132,645.358,678.8445,712.446,738.3041
88.4392,604.5083,653.8033,715.7459,766.5492
88.4652,668.2021,679.9455,683.5993,758.8014
88.4912,637.2674,679.2674,694.2674,738.1782
88.5172,641.095,683.8916,699.1687,742.5888
88.5432,588.6179,653.2471,677.6806,757.8384
88.5692,613.1331,663.355,743.1125,712.6657
88.5952,622.2338,687.0487,683.8782,756.8588
88.6212,669.7575,696.9495,659.1263,728.1465
88.6472,655.2246,787.6224,787.0533,747.7005
88.6732,684.2531,708.0664,723.6681,761.6514
88.6992,608.7507,691.5223,728.7563,790.9554
88.7252,617.4631,708.1947,727.0895,716.5346
88.7512,627.4534,740.1961,769.5401,755.5401
88.7772,706.5748,720.4855,795.3854,757.0646
88.8032,644.4391,711.5961,722.9607,757.9255
88.8292,632.591,711,729.818,805.6096
88.8552,636.5282,762.6219,761.792,815.4339
88.8812,661.1846,723.2138,717.5266,807.0428
88.9072,664.8858,749.8889,695.1698,790.9414
88.9332,634.3442,736.4824,777.9604,783.7447
88.9592,636.9277,715.8149,724.1872,686.8787
88.9852,658.5449,772.9225,763.6501,721.6501
89.0112,634.9244,750.8477,765.2311,751.1528
89.0372,653.4133,812.7315,814.1715,751.6552
89.0632,643.9534,769.8137,785.9916,770.0042
89.0892,649.9798,792.2865,818.8173,760.1221
89.1152,656.0321,773.388,739.2934,723.1302
89.1412,657,753.4595,757.8251,733.3195
89.1672,664.8658,797.1948,751.4818,754.5182
89.1932,665.4467,788.2536,785.0562,720.1671
89.2192,690.3023,750.5639,746.1622,748.1035
89.2452,681.3501,728.1342,766.5702,736.5388
89.2712,688.6971,741.9254,795.1785,758.8756
89.2972,674.5758,773.7939,778.154,723.308
89.3232,665.0918,752.4641,761.2755,728.0843
89.3492,694.1192,761.0795,768.0397,743.8884
89.3752,686.1984,747.0768,775.536,756.1936
89.4012,724.0204,790.2959,773.5136,734.2007
89.4272,772.869,777.2575,787.1218,729.1862
89.4532,737.9022,761,785.1934,729.2903
89.4792,709.6599,753.6574,758.3046,740.0152
89.5052,742.5098,767.7549,754.8911,706.5446
89.5312,753.228,764.6943,752.5233,717.088
89.5572,760.4794,760.551,736.2451,748.0304
89.5832,732.4698,729.981,734.0226,764.7895
89.6092,756.4888,756.7246,745.6506,786.6833
89.6352,784.608,747.9133,741.2724,747.7538
89.6612,758.0875,709.6467,724.8331,732.1475
89.6872,737.0593,702.3525,743.8779,773.5829
89.7132,748.2989,713.2514,752.7486,757.9945
89.7392,763.6829,741.0267,723.8367,735.5463
89.7652,778.609,789.3853,729.3347,756.3094
89.7912,768.9013,775.512,754.6782,725.0276
89.8172,752.3844,765.6179,751.3066,736.467
89.8432,759.9862,762.2702,746.1716,759.499
89.8692,783.5603,729.5517,752.1121,753.8922
89.8952,787.3161,715.4562,749.9125,778.7539
89.9212,782.4872,692.049,741.5082,764.0677
89.9472,769.9103,727.7136,735.0665,711.0434
89.9732,747.6471,772.6304,750.6805,718.5712
